a1cx,a1cy,a1pop,a1rho,a1sx,a1sy,a2cx,a2cy,a2pop,a2rho,a2sx,a2sy,a3cx,a3cy,a3pop,a3rho,a3sx,a3sy,b1call,b1eff,b1x,b1y,b2call,b2eff,b2x,b2y,b3call,b3eff,b3x,b3y,mxql,target,temp
0.409213,-0.07861,3.265666,0.012873,1.730274,0.425746,-0.248482,0.488827,1.686176,-0.354779,2.006471,1.872609,-0.165306,0.409818,0.215277,-0.123638,0.819979,0.578051,2.0,1.664701,0.459078,0.790326,4.0,1.880743,0.048552,0.925211,3.0,1.893188,-0.320653,-0.835803,5.0,0,0.539265
-0.347279,0.616983,3.241259,0.454974,2.53713,0.20968,0.324051,0.906741,5.843884,0.42737,1.01616,0.045417,-0.339621,0.783167,4.492975,0.469294,2.794026,2.774756,3.0,0.570729,-0.249682,0.766103,6.0,0.777299,0.376722,0.467271,4.0,0.748711,-0.807774,-0.948309,7.0,1,0.590074
0.877937,-0.812904,0.259344,0.160202,0.156767,0.100816,-0.652511,0.914802,1.230597,0.03515,0.94268,1.159886,-0.738533,0.777011,1.609499,-0.279908,0.683104,2.158594,2.0,0.890052,0.966931,-0.977403,5.0,0.980946,0.639246,-0.790728,3.0,1.973406,0.340999,0.035838,6.0,0,0.614929
-0.245546,-0.513228,4.653128,0.12518,0.27658,0.96113,-0.454056,0.826787,2.064698,-0.131863,1.371653,0.39425,0.347576,0.24394,2.641808,-0.129586,0.738823,0.538909,4.0,0.668434,-0.5093,0.933187,2.0,0.724443,-0.13708,-0.32262,2.0,1.912711,-0.868555,0.004133,6.0,0,0.152958
-0.67442,-0.763904,1.623182,-0.263945,4.625891,0.203418,0.976379,-0.860297,2.192498,-0.498423,0.037242,2.210864,-0.086894,-0.108373,0.541816,0.084255,1.082213,1.195786,3.0,1.510868,-0.679917,0.974756,4.0,0.964791,-0.833516,0.846911,5.0,0.807568,-0.336797,-0.018275,7.0,0,0.742812
-0.124395,-0.170761,3.076412,0.141013,0.396149,1.641816,0.100893,0.888119,3.136146,-0.056204,0.489682,0.751939,-0.684191,-0.802229,0.423416,-0.39289,0.742477,1.216871,2.0,1.545056,0.661435,0.360028,2.0,1.583488,-0.881876,0.086353,3.0,0.875073,0.059261,0.583481,5.0,0,0.696337
0.726669,-0.14508,1.60335,0.133804,0.689632,1.162637,-0.348725,0.807873,5.943677,-0.314752,0.045412,2.290843,0.503379,-0.842838,4.864188,0.202439,2.075725,0.977957,3.0,1.902916,0.728713,-0.39463,3.0,1.076865,0.256298,-0.545764,4.0,1.636737,-0.806761,-0.883087,5.0,1,0.61292
-0.151805,0.58972,2.336043,0.490564,0.075035,1.32507,0.425404,0.808983,4.00709,-0.074846,0.123575,3.047126,-0.940338,0.142493,2.968812,0.405275,0.196645,0.034356,5.0,0.993235,0.894816,0.275767,2.0,1.04952,-0.327315,0.903145,3.0,0.849087,-0.981996,0.597843,9.0,0,0.418818
0.748609,0.25804,5.811889,0.160855,1.083397,0.031403,0.621053,-0.011287,3.968549,0.495529,0.82461,2.261607,-0.766583,0.346215,1.336397,0.151723,3.363634,0.772301,5.0,0.879625,0.073795,-0.973761,4.0,1.509745,0.639349,-0.142604,4.0,0.907584,-0.380421,-0.667552,6.0,0,0.465573
0.842669,0.976403,3.926986,0.035822,0.194012,0.40614,-0.613839,-0.327861,5.335544,0.243481,2.219031,0.166062,-0.076479,-0.98566,0.045576,-0.177931,0.325478,0.997766,4.0,1.283413,0.013214,0.720045,2.0,1.04403,0.236153,0.65401,3.0,1.618443,-0.731557,-0.503433,5.0,1,0.458281
-0.556777,0.360221,17.934998,0.334874,1.286429,1.141055,-0.319247,-0.17797,1.395995,-0.364484,0.03049,0.199751,-0.229428,0.733405,0.891114,0.486573,0.752103,0.124674,5.0,1.783939,-0.524281,-0.017023,6.0,1.162592,0.561482,-0.282871,7.0,1.453512,-0.600032,-0.958416,9.0,1,0.13562
0.646505,0.124626,2.331834,0.237811,0.018364,0.019581,-0.152596,0.960279,2.984207,0.245106,0.054523,1.984494,0.496586,-0.169786,1.53257,0.238488,0.164369,0.034501,4.0,1.899913,0.384321,-0.484354,4.0,1.564306,-0.405935,0.740414,5.0,0.86297,0.67636,-0.031199,6.0,1,0.298344
0.116008,-0.155149,2.5091,-0.206182,2.767715,0.913714,0.579425,-0.203652,5.5727,0.265892,2.870512,0.042875,0.654081,0.656333,9.774818,-0.286853,0.263992,0.248261,3.0,1.609739,-0.329147,-0.143341,2.0,1.511545,-0.319086,-0.071153,3.0,1.424954,-0.764777,0.970107,5.0,1,0.645175
0.482164,-0.192545,2.021703,0.019755,2.338578,0.127745,0.895189,0.358663,0.308941,-0.332988,0.386913,1.013669,-0.378228,0.934851,1.10257,0.239477,2.83766,0.962359,3.0,1.316751,0.605448,-0.774355,4.0,0.733157,-0.338619,0.259968,3.0,1.573988,0.485571,-0.322604,5.0,0,0.747418
0.018306,0.719769,6.456924,0.364438,0.722103,0.293958,0.123754,0.941312,0.261645,-0.416632,2.480061,0.200707,-0.873126,0.298435,2.769985,0.339987,0.03839,0.37607,2.0,1.665197,-0.292857,-0.271589,3.0,0.686575,0.118054,0.78789,4.0,0.846272,-0.068609,-0.203789,5.0,0,0.267165
-0.413711,-0.016125,0.153272,0.359834,0.622039,0.352062,0.957197,0.898664,0.875207,-0.461114,0.085811,0.523654,-0.359616,-0.002055,3.613657,0.30591,0.565059,2.031274,2.0,0.698871,-0.349514,-0.112965,6.0,1.200957,-0.223758,0.673674,3.0,1.999075,0.505385,-0.425841,8.0,0,0.585955
0.534823,0.261074,6.724398,0.474285,0.483041,1.584898,-0.982374,-0.684992,7.092246,0.231672,0.032327,1.83045,0.752346,0.011477,2.154026,0.293236,0.720221,0.156591,6.0,1.673425,0.797095,-0.319927,2.0,1.886133,-0.600028,-0.997028,3.0,0.803244,0.254416,0.918871,9.0,1,0.841236
0.971913,0.522628,3.958219,0.376277,0.215685,1.274038,-0.457185,0.99669,0.82723,0.485188,1.08763,0.219493,0.916436,-0.867601,3.118669,0.092597,2.085306,1.689888,3.0,1.639973,-0.745667,0.004692,5.0,1.659896,0.624706,-0.809691,7.0,0.552307,0.9741,0.881983,8.0,0,0.897818
0.092467,-0.318902,1.430298,0.275613,4.225452,2.1239,-0.757267,0.888109,1.752607,0.160125,1.936175,0.093459,0.537352,-0.97708,5.493618,-0.196753,0.628437,0.668372,2.0,0.948151,-0.716443,0.189415,4.0,0.975721,0.211287,0.647813,6.0,1.290605,0.035639,-0.04309,8.0,0,0.367388
0.713139,0.381171,6.045697,-0.011133,0.512958,0.554429,-0.601933,0.234346,0.729406,-0.291808,0.571806,1.212634,-0.593542,-0.216091,1.242538,-0.446398,0.040419,0.238701,4.0,1.916991,0.065236,0.385883,4.0,0.912144,-0.696835,0.999731,2.0,1.918409,0.821713,0.135887,5.0,0,0.276247
0.8559,-0.133464,1.246782,-0.366061,0.987857,4.764557,-0.052593,-0.845319,1.882619,-0.110807,3.294241,1.278091,-0.121759,0.407916,3.693211,0.271054,1.503509,1.20493,3.0,0.528917,0.644836,-0.893,3.0,0.843144,-0.697575,-0.039693,2.0,0.562311,0.338705,-0.204996,5.0,0,0.917745
0.571017,-0.971369,1.900073,-0.126217,0.344859,0.200162,0.311442,-0.446118,2.607479,0.454551,0.002368,1.332631,0.342011,-0.409917,3.638635,-0.326253,1.453286,0.042169,2.0,1.860483,0.573379,-0.798896,2.0,0.71205,0.741171,0.42706,6.0,1.844702,0.280311,-0.648787,8.0,0,0.533526
-0.781778,0.655991,2.670219,0.24958,0.869504,1.725849,-0.348366,0.577856,0.826145,0.357195,1.579622,1.910891,0.550853,-0.985392,3.170182,0.334483,1.275034,2.405515,8.0,0.999805,-0.307698,-0.124996,7.0,1.990704,0.4671,0.068311,4.0,0.86884,0.165663,0.289814,9.0,0,0.489832
-0.602319,0.041937,2.099665,-0.376697,0.047927,0.787084,0.842985,-0.896293,0.021108,-0.098646,0.101252,0.652695,-0.924252,-0.418832,2.27247,-0.006197,0.762669,0.455106,2.0,1.570304,0.26573,-0.246793,3.0,1.705865,0.968894,-0.09124,3.0,1.539603,0.480499,0.518754,5.0,0,0.078885
-0.935518,0.931785,2.672811,-0.092358,0.676909,0.144325,-0.051961,-0.622641,2.182492,0.199923,3.282765,1.88278,0.628615,-0.89879,0.437364,0.08135,0.00551,2.928879,6.0,1.017859,-0.511349,0.595129,5.0,1.940507,-0.985962,-0.662834,5.0,0.646737,0.407484,0.623841,9.0,0,0.760757
0.147895,-0.68677,0.060076,0.035333,0.114637,3.083117,-0.590451,-0.564314,0.855574,0.082937,0.155891,0.372353,-0.513608,-0.663904,1.126704,0.21556,0.575977,0.88389,4.0,1.855368,0.396033,0.988249,2.0,0.576214,0.728808,0.169886,3.0,0.699644,-0.504211,-0.222809,6.0,0,0.30131
-0.877154,-0.964202,0.930669,-0.275739,0.006363,0.775606,-0.904058,-0.518088,2.231503,0.129196,0.066677,0.063653,0.238615,-0.306677,3.416685,-0.365933,0.236127,1.587326,6.0,1.076738,0.137664,0.212853,3.0,0.809982,-0.003202,-0.428473,2.0,1.826403,0.99664,-0.278215,7.0,0,0.307735
0.981534,-0.611387,6.775081,0.354414,0.881411,0.601762,0.225051,-0.466555,0.330836,-0.217504,0.091262,1.232536,0.83069,0.46296,4.909604,0.182287,0.672032,2.378664,5.0,1.083692,-0.240274,0.197142,5.0,1.015419,-0.039331,0.025584,3.0,1.119979,0.115119,0.332412,7.0,1,0.6942
0.366685,0.362725,0.880397,-0.487398,1.170757,0.662557,-0.733437,0.270907,3.682693,-0.352642,0.15726,2.541967,-0.527005,0.17175,0.876153,0.442467,3.09043,2.58202,2.0,1.980675,-0.560311,-0.328843,4.0,1.353179,0.260857,0.972265,3.0,1.071098,0.901031,-0.436676,5.0,0,0.731061
0.758164,0.718518,0.971632,0.391415,4.2713,0.795864,-0.693558,0.999062,5.198698,0.44396,0.514143,3.026509,0.601725,0.442702,0.005781,-0.183046,0.351013,0.532126,3.0,1.926449,0.483063,-0.273405,4.0,1.225971,0.812969,0.562739,6.0,0.78309,-0.877912,-0.924385,9.0,0,0.634934
-0.272053,-0.233966,4.158503,0.237568,0.181524,3.668103,-0.737896,0.476922,6.284497,-0.371904,0.723444,0.051801,0.747276,-0.597622,4.881675,0.102986,0.06637,0.278758,2.0,1.763397,0.221352,-0.478164,5.0,1.799931,-0.673672,-0.525684,2.0,0.960601,0.496513,-0.268511,7.0,0,0.42335
0.675917,-0.853484,3.126191,0.27439,1.317623,0.584591,0.121667,-0.568882,3.460554,0.130483,0.341727,0.705386,0.668539,0.713927,0.434937,-0.396778,0.509495,1.394005,7.0,0.957542,0.206302,-0.086592,6.0,1.599852,-0.998522,-0.854911,6.0,0.966168,-0.45611,0.685381,8.0,1,0.346463
-0.691411,0.433126,7.1013,0.140107,4.76377,0.281362,-0.6089,-0.081159,1.321532,-0.114778,0.109498,1.597887,-0.447172,0.168454,0.140412,-0.000486,0.816671,2.138102,5.0,0.50044,0.612276,-0.891666,4.0,1.34341,-0.344347,0.713181,6.0,1.641784,0.85781,-0.945354,8.0,0,0.328544
-0.258456,-0.053965,1.50356,-0.15439,2.293375,3.171077,-0.863401,-0.45188,0.749576,0.044267,0.172945,1.018306,0.12981,-0.263792,2.402105,-0.351707,0.285378,1.095155,6.0,1.682764,-0.790135,0.99942,5.0,1.923291,0.499133,0.809281,6.0,0.5103,-0.477144,0.561955,9.0,0,0.43995
-0.679561,0.147019,2.038967,-0.126757,1.566169,0.628408,0.877372,-0.435249,3.199298,0.063766,0.255072,0.068258,0.23497,-0.456666,1.51314,0.497101,3.966436,2.300572,4.0,1.173192,-0.279989,-0.598813,4.0,1.847226,0.925029,-0.853256,8.0,0.817007,-0.947134,0.788657,9.0,0,0.425779
-0.400376,-0.368296,0.292444,-0.360288,0.024217,0.185551,0.155162,0.704109,1.450728,-0.135606,0.229403,2.071115,-0.38659,-0.958045,2.713196,0.372225,0.779142,0.21754,2.0,0.742639,-0.997811,-0.710342,2.0,1.722846,0.344561,0.541748,4.0,0.872217,-0.882063,0.65723,5.0,0,0.057845
0.454592,-0.602443,0.13532,0.229663,1.469519,2.615726,-0.209561,0.476717,3.567025,-0.331365,1.912754,0.144602,-0.014782,0.581238,2.53803,-0.264095,1.52532,1.827981,4.0,1.640343,-0.00811,-0.080185,5.0,1.608002,-0.110022,0.21027,6.0,1.842952,-0.594066,-0.611242,9.0,0,0.763222
0.227882,0.202788,4.33896,0.020288,0.827857,1.394823,0.747624,-0.867664,3.076881,0.092674,2.442859,1.562526,-0.696303,-0.380383,1.713032,0.11759,0.868961,1.197388,7.0,1.432394,0.700118,-0.702896,7.0,0.645582,0.594879,0.982702,5.0,0.885414,0.919504,-0.421725,8.0,0,0.598783
0.729059,-0.744271,0.91952,0.357987,1.66468,1.727613,0.277178,0.074267,4.336445,0.13493,1.452272,0.672834,-0.17698,0.797432,6.901374,-0.083444,2.820668,0.942221,4.0,1.850678,-0.928742,-0.895509,3.0,1.955597,0.430514,0.73417,4.0,1.925106,0.202836,0.461893,5.0,1,0.824107
-0.325074,-0.786547,3.451526,-0.462763,2.595587,5.052153,-0.012283,-0.359652,3.898076,-0.466075,1.115238,4.788095,0.055811,-0.395771,4.158275,-0.059399,0.531999,0.025724,3.0,1.479314,0.582027,-0.893753,3.0,1.938233,0.743803,0.876578,2.0,1.667166,0.176848,-0.159586,6.0,1,0.488814
0.094622,0.741774,6.09661,0.002921,0.384692,0.374732,0.855645,-0.277236,0.974247,-0.209018,0.180915,0.599196,-0.34809,0.32409,4.358684,0.176226,1.953744,1.455134,5.0,1.318319,0.619423,0.100437,6.0,1.947858,-0.428402,0.670724,2.0,0.991387,0.555703,-0.901877,8.0,0,0.665621
-0.315523,-0.889078,3.727386,0.493764,0.209668,1.079977,0.104102,0.999163,3.822392,-0.204897,1.431765,0.106256,0.695702,0.026387,1.318637,-0.40765,0.274523,0.222616,7.0,1.428579,-0.493153,0.571761,6.0,1.569037,-0.023154,-0.201599,4.0,0.709509,-0.731627,0.964044,8.0,0,0.667522
-0.426105,0.437507,1.950869,0.273746,2.956165,0.02783,-0.130272,-0.0934,1.57017,-0.464769,2.315638,2.283721,0.913322,0.604722,5.460081,-0.349339,0.263061,1.099824,2.0,0.663196,-0.781949,0.548676,3.0,0.97845,0.655094,-0.82127,2.0,1.741852,0.091,0.993454,5.0,0,0.409997
0.34421,0.642324,0.106567,-0.487008,1.967684,1.155566,-0.764611,-0.130525,1.19071,0.239634,2.520287,0.355255,-0.330078,-0.920188,1.051594,0.050464,0.454789,1.974535,5.0,1.184108,-0.759533,-0.612992,7.0,1.034696,-0.077359,-0.70095,6.0,1.940677,-0.890026,0.716424,8.0,0,0.357624
-0.288871,0.937852,3.474128,0.222222,0.126496,0.161797,-0.647915,0.063451,0.147007,-0.311206,1.457442,0.268206,-0.135881,0.723664,7.83333,-0.324262,0.958307,0.003561,2.0,0.502148,0.923593,0.686263,2.0,1.125175,0.259235,-0.586567,2.0,1.048506,0.859058,-0.449278,8.0,1,0.234223
0.266611,0.155435,0.1866,-0.291725,0.174036,1.035394,0.195958,-0.19697,6.725697,-0.204773,0.632396,1.016664,-0.188979,0.139539,4.501114,-0.190325,3.247169,0.565454,3.0,1.576409,0.398349,-0.448574,5.0,0.81992,0.091588,-0.692749,4.0,1.686324,-0.495251,0.359719,9.0,1,0.26086
0.096154,0.129712,5.300817,0.321008,0.314592,0.124007,0.400845,-0.9019,1.014024,0.09865,1.752304,2.356853,0.926963,0.984357,7.683848,-0.380079,0.950594,0.002742,3.0,1.750947,0.638523,0.290639,4.0,1.328365,-0.641723,0.459525,4.0,1.891249,-0.73255,0.984285,5.0,1,0.687666
-0.000372,0.297237,0.877832,0.148679,0.478422,0.077488,0.107378,-0.568603,0.920582,-0.17225,2.157634,0.004067,0.303282,0.94324,5.519385,-0.000489,1.324118,2.927187,3.0,0.967445,-0.232519,0.380163,4.0,1.06919,0.204422,-0.479504,4.0,1.734609,-0.038305,0.911229,5.0,1,0.165338
0.916916,-0.462109,1.307738,-0.423425,1.493625,2.929449,0.887355,-0.536389,0.760718,0.197717,0.055363,0.899364,0.885054,0.110519,0.614869,0.167215,0.475057,0.551323,3.0,1.592027,0.047949,0.248974,3.0,1.885052,0.213879,-0.725176,2.0,0.711676,-0.379542,-0.087454,7.0,0,0.633529
0.919946,-0.367908,0.573084,-0.3279,0.773567,2.12318,0.570464,0.246975,3.707288,-0.360099,0.080899,0.120969,0.978156,-0.875768,4.482143,-0.05119,0.702712,0.395169,2.0,0.614038,0.832951,0.684951,4.0,1.638904,-0.672838,-0.024158,3.0,0.958808,0.596435,0.90529,5.0,1,0.350297
0.980446,0.850493,1.097201,0.055417,0.978212,0.932841,0.462124,0.534606,7.831168,-0.104824,2.835019,0.014051,-0.023098,0.668594,0.582691,0.156173,1.403829,1.474712,3.0,1.203962,0.214339,0.869938,3.0,1.612243,0.031635,-0.62997,7.0,1.657457,-0.852948,0.541254,8.0,1,0.543689
-0.393089,0.1272,2.38218,-0.039437,1.666781,0.114883,0.559412,-0.014512,0.873598,-0.280442,0.487715,1.092467,-0.879001,0.167109,1.643807,-0.112315,0.000778,0.019976,5.0,1.321825,0.066756,0.504027,2.0,1.025431,0.012165,0.143913,4.0,1.775787,-0.03197,0.641542,7.0,0,0.440369
0.368553,0.670105,2.684893,0.379772,0.062788,2.33047,-0.969674,-0.142896,1.592261,0.114965,0.855308,0.857239,0.831986,0.524862,0.597893,-0.333458,0.360395,0.166696,4.0,1.504033,0.917878,-0.316865,4.0,1.942056,-0.056823,-0.977164,3.0,1.097378,-0.992323,0.210366,8.0,0,0.834998
-0.044443,0.506929,1.469048,-0.042232,0.20322,0.201509,0.159657,0.197588,0.529111,0.474973,0.064112,2.035669,0.155608,-0.947069,1.659769,0.446675,0.065226,1.705543,3.0,1.713406,0.581067,0.793055,6.0,1.004765,-0.947968,-0.429825,2.0,1.157576,0.448526,-0.974088,9.0,0,0.073554
-0.17945,-0.036116,2.145245,0.325991,0.266088,0.47569,-0.806048,0.212831,1.898255,-0.455034,0.270234,0.072142,0.554393,0.476039,10.861446,0.140748,1.973914,0.282304,8.0,0.505213,0.313973,0.706427,8.0,0.932612,0.918886,0.217944,5.0,1.169743,0.764169,0.874243,9.0,1,0.236996
-0.099022,0.711705,2.501342,0.106575,1.449292,0.387404,0.877609,-0.310488,0.681243,-0.14299,0.403036,3.438537,-0.35435,0.452227,2.060297,-0.437261,0.600203,0.033846,4.0,1.499392,-0.092397,0.911963,8.0,1.882797,0.994558,0.508531,4.0,1.854903,-0.12056,0.644472,9.0,0,0.678319
0.429407,-0.805471,4.192017,0.052656,0.181806,0.698263,0.4179,-0.888655,0.881988,-0.363985,0.47335,1.073708,-0.609102,-0.088699,9.611412,0.209821,3.288429,3.49658,6.0,1.735553,-0.193711,0.036652,3.0,1.36985,-0.894307,-0.554444,5.0,1.97496,0.533286,-0.203799,8.0,0,0.56288
0.751525,-0.089964,5.376915,0.103389,0.972057,2.198488,0.552814,0.922275,4.005091,0.394842,1.624192,1.270838,0.886237,0.403395,0.769207,0.164744,0.028517,0.07854,4.0,0.588179,-0.487152,-0.578069,4.0,0.754346,-0.643424,-0.636626,3.0,1.999333,-0.007188,0.16775,7.0,0,0.12467
-0.340535,-0.14952,0.776454,-0.173474,1.455553,1.54479,-0.922176,0.735065,0.800314,0.156632,0.895548,0.353862,-0.089126,-0.798086,6.898768,-0.214334,0.023511,0.165658,4.0,1.036954,-0.876477,-0.56436,4.0,1.01908,-0.957351,-0.430081,3.0,0.888788,-0.336911,0.455695,5.0,0,0.669908
0.981238,-0.300925,3.150237,-0.475903,1.283781,3.037901,0.532462,0.415424,1.008013,-0.262932,0.604296,0.091492,-0.93505,0.214151,3.232174,0.102459,4.088236,0.320336,3.0,0.925244,-0.163377,0.907668,5.0,1.547512,-0.976557,0.794994,2.0,0.821569,-0.200263,0.147939,6.0,0,0.772436
0.91043,0.793761,0.053539,-0.024665,3.055261,1.456372,-0.546094,-0.9594,0.496792,0.214452,1.782637,0.858795,-0.162631,0.361071,6.426718,-0.014116,0.525285,0.83184,2.0,0.645619,0.218259,-0.741215,4.0,1.07803,-0.513139,0.813428,2.0,1.827688,0.237257,-0.401872,5.0,1,0.203923
0.223672,0.619264,3.147473,0.114032,0.122791,0.10887,0.431305,0.986072,0.848649,0.37076,0.662963,0.081461,0.996154,-0.314227,1.003603,-0.071728,0.673386,0.813233,3.0,1.876689,0.41478,0.779809,5.0,0.507296,0.313962,-0.462038,4.0,1.243479,-0.066521,0.954868,6.0,0,0.620787
-0.35479,0.429595,1.155268,-0.10691,0.407016,0.402548,0.278182,0.272233,5.611705,-0.40944,1.219941,0.453537,0.727358,0.960549,0.088838,-0.060884,0.084235,2.141082,4.0,1.850912,-0.947558,-0.647406,5.0,1.978937,0.660536,-0.57172,4.0,0.779088,0.707367,-0.623454,6.0,1,0.216543
0.501296,-0.778202,0.518601,-0.30089,1.723599,0.035721,-0.241945,0.853931,0.263295,-0.186063,0.125531,1.104483,0.505286,-0.222045,4.92965,-0.16361,0.081704,0.903835,6.0,0.988847,-0.926753,0.151144,4.0,1.496676,-0.073226,0.317706,7.0,0.692323,0.339933,-0.866715,9.0,0,0.54361
0.857118,-0.921005,2.281122,0.09024,1.830777,0.731203,0.894399,-0.117234,6.318468,0.230509,0.116724,0.052433,0.779234,0.032682,1.149981,-0.096303,2.272915,0.406974,2.0,1.175443,-0.80047,0.911136,2.0,1.637099,0.825096,-0.758997,7.0,0.817325,-0.853249,-0.185349,8.0,1,0.173989
-0.940794,-0.228098,6.101949,-0.122888,0.259743,1.289055,-0.004237,-0.031028,3.140362,0.411585,1.775024,0.436841,-0.062397,-0.250434,2.687019,-0.025119,1.493491,0.736267,7.0,1.645875,-0.290961,-0.367995,3.0,1.179836,-0.388885,-0.728125,3.0,1.786843,0.963325,-0.790593,8.0,0,0.561046
0.165356,-0.075841,0.749304,0.242376,0.135904,0.413731,0.836558,0.198802,2.304291,-0.055207,1.477115,6.112377,-0.187958,0.253789,0.663462,-0.417015,0.087145,0.115953,2.0,1.221554,0.860741,0.674783,3.0,0.83135,0.263486,0.262484,2.0,1.644217,-0.28379,-0.383624,5.0,0,0.228189
-0.663484,-0.602506,4.044213,0.203862,0.154543,1.186908,-0.199754,-0.433036,3.31145,0.192506,1.315345,0.485516,-0.71943,-0.146167,9.652418,0.000635,1.814614,1.948376,4.0,1.805365,-0.69304,-0.960876,2.0,1.752815,-0.314379,-0.283815,4.0,0.795872,-0.627566,-0.66315,5.0,0,0.755363
-0.594492,-0.39017,1.034913,-0.444645,0.935834,0.106945,0.078103,-0.627933,1.431053,0.473871,0.108377,0.616592,-0.862781,-0.220409,0.901645,0.480889,0.198311,0.849065,5.0,1.924222,0.278393,0.534374,5.0,1.924037,-0.154621,-0.723784,2.0,1.997042,-0.973596,0.07605,6.0,0,0.626322
0.876095,0.470126,4.627756,-0.280575,2.853838,5.310782,-0.789645,-0.410594,2.872226,-0.053923,0.121442,1.825746,0.377901,-0.228002,2.064664,-0.197911,0.169179,1.103854,7.0,1.140215,0.114184,0.366029,6.0,1.240215,-0.270058,0.807789,3.0,0.685867,-0.310793,0.63287,8.0,1,0.617111
-0.543059,0.530911,1.575133,0.356254,1.334497,1.704609,-0.697191,0.056485,0.667374,0.261179,1.355146,0.078887,-0.930028,-0.560588,0.628639,0.412313,1.199226,0.535269,2.0,0.724716,0.512664,0.333733,3.0,0.981125,0.444055,0.4151,5.0,1.92752,0.393374,0.261894,6.0,0,0.857345
0.148703,0.066148,0.069193,-0.212101,0.601671,0.03238,0.526798,-0.45667,0.067452,-0.382844,4.063947,0.893241,-0.990458,-0.517361,1.526999,0.222354,2.073211,0.131747,7.0,1.765573,0.646974,0.92877,2.0,1.360431,-0.128476,-0.541401,5.0,1.006346,0.231493,-0.458119,8.0,0,0.363077
0.556268,-0.678405,2.407669,0.499388,0.743679,0.423584,0.062813,0.260915,0.186918,-0.051704,2.33466,0.407005,-0.7852,-0.144893,1.622033,-0.328017,0.293028,3.114193,5.0,1.189989,-0.346482,0.165263,4.0,1.567966,0.715614,0.997245,3.0,0.663635,0.037541,0.306688,7.0,0,0.922605
0.836188,-0.469662,4.989835,-0.218451,1.550141,0.758888,0.182972,0.941011,1.868693,-0.47934,0.590185,1.952104,-0.250835,-0.802679,6.52859,-0.100433,0.094868,2.95561,7.0,1.324995,0.402252,-0.899697,4.0,1.097357,0.733766,-0.248863,4.0,1.793524,0.460524,0.068011,9.0,0,0.18739
-0.6144,0.612734,3.952122,-0.163943,1.298709,0.741342,-0.626158,0.495409,3.617843,-0.429507,0.65789,1.540147,-0.841653,-0.468916,6.140818,0.360058,5.175684,0.077835,2.0,1.436379,-0.053338,-0.231482,3.0,0.525691,-0.588317,0.50103,3.0,1.48072,0.660594,0.899621,5.0,1,0.361315
-0.814436,-0.913334,1.437815,0.222827,1.382917,0.113691,-0.728149,0.049997,6.386062,0.390157,0.852234,0.392672,-0.98682,-0.80038,7.595815,-0.165894,0.742409,1.211873,2.0,0.811108,0.221942,-0.545101,4.0,1.906331,-0.151793,-0.083483,4.0,0.523913,0.775795,-0.174422,5.0,1,0.434974
-0.477989,-0.683315,0.550764,-0.414325,0.327709,1.349778,-0.593549,-0.774235,0.354341,0.018437,0.557348,0.170639,-0.431262,0.796712,1.912917,-0.178819,0.253651,0.323115,2.0,1.366134,0.153286,-0.427673,2.0,1.031817,-0.838449,-0.496529,6.0,1.005278,-0.90032,-0.189847,7.0,0,0.497458
0.689632,0.969787,4.340975,-0.346928,0.836829,1.476714,0.018178,0.845111,4.306642,0.206885,0.974584,0.122066,-0.542381,0.566203,2.533836,-0.303255,1.949605,0.619106,6.0,1.577167,0.293681,0.803642,6.0,1.591187,0.033202,0.992543,5.0,1.337603,0.227816,0.356998,9.0,0,0.414603
0.433494,-0.536667,1.473354,-0.116324,0.061836,0.905063,0.88226,-0.299781,1.688731,-0.107288,0.192831,0.775427,0.594282,0.048486,2.553678,0.153588,1.236959,0.365034,5.0,0.961816,0.138947,-0.941123,6.0,0.767434,0.01813,-0.676386,7.0,1.644484,-0.849742,0.187507,9.0,1,0.25292
0.83806,-0.430469,0.707817,-0.000659,0.412552,0.268935,0.929483,0.8281,0.524438,0.088428,0.315523,0.477103,-0.838797,-0.85514,1.031261,0.105741,2.322854,0.24226,5.0,0.656863,0.840323,0.757613,3.0,1.680223,0.644461,-0.963596,2.0,1.893699,-0.625314,-0.636361,6.0,0,0.658729
-0.519699,-0.288023,3.968616,-0.223887,1.392822,2.518095,-0.728658,-0.019939,3.840899,0.031257,2.430646,1.100353,0.136488,-0.395717,2.643943,-0.304884,0.399761,1.076888,4.0,1.093051,0.730865,0.067274,3.0,1.170496,0.396686,-0.123125,6.0,0.681485,-0.699701,-0.156478,7.0,0,0.340925
0.837856,-0.60413,4.926493,0.12108,0.942924,1.857928,0.91501,-0.703762,0.676543,-0.211183,2.10067,0.014344,0.851955,-0.019532,3.118304,0.403763,1.264148,0.568622,3.0,0.519242,-0.620967,0.814529,2.0,1.423814,-0.737506,-0.77824,2.0,0.819563,-0.452993,-0.568767,5.0,0,0.698592
